ts,wtid,var001,var002,var003,var004,var005,var006,var007,var008,var009,var010,var011,var012,var013,var014,var015,var016,var017,var018,var019,var020,var021,var022,var023,var024,var025,var026,var027,var028,var029,var030,var031,var032,var033,var034,var035,var036,var037,var038,var039,var040,var041,var042,var043,var044,var045,var046,var047,var048,var049,var050,var051,var052,var053,var054,var055,var056,var057,var058,var059,var060,var061,var062,var063,var064,var065,var066,var067,var068
2018-07-01 00:11:33.361,1,406.58,29.29,53.29,108.8,407.27,33.09,33.09,0.0,59.05,-0.3,33.09,31.14,0.04,33.09,180.27,0,59.1,35.0,-0.79,0,29.2,33.0,0.01,54.09,0.0,0.0,4.51,27.34,33.0,29.1,9.97,0.0,43.2,166.87,54.09,35.4,34.79,406.41,0.01,54.59,0.02,114.0,166.0,29.58,54.79,118.4,0,29.62,-0.01,0.99,31.0,55.59,1,-15.0,31.1,-481.87,31.0,-0.02,-0.79,49.97,185.69,35.09,59.18,29.54,-0.76,0,31.29,10.03

2018-07-01 00:11:40.727,1,406.92,29.29,52.79,106.8,407.1,33.09,33.09,0.0,59.04,-0.3,33.09,31.25,0.04,33.09,172.8,0,59.14,34.9,-0.79,0,29.2,33.0,0.0,54.09,0.0,0.0,4.24,27.34,33.0,29.1,8.84,0.0,43.2,131.52,54.09,35.4,34.79,405.89,0.02,54.7,0.02,112.8,160.0,29.58,54.59,116.4,0,29.6,-0.01,0.99,31.0,55.09,1,-18.0,31.1,-481.87,31.0,-0.03,-0.79,49.95,183.17,35.09,59.17,29.54,-0.76,0,31.39,10.03

2018-07-01 00:11:48.093,1,407.27,29.29,53.0,133.6,407.61,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,187.52,0,59.12,34.9,-0.79,0,29.2,33.0,0.0,54.0,0.0,0.0,4.42,27.34,33.0,29.1,7.63,0.0,43.2,161.12,54.0,35.5,34.79,407.1,0.03,54.79,0.02,138.0,190.0,29.56,54.59,142.0,0,29.62,-0.01,1.0,31.0,55.0,1,-15.0,31.1,-481.87,31.0,-0.03,-0.79,49.95,183.74,35.09,59.15,29.54,-0.76,0,31.29,10.08

2018-07-01 00:11:55.456,1,407.1,29.29,53.09,177.19,407.96,33.09,33.09,0.0,59.03,-0.3,33.09,31.14,0.04,33.09,197.63,0,59.12,35.0,-0.79,0,29.2,33.0,0.0,54.0,0.0,0.0,5.09,27.34,33.0,29.1,6.59,0.0,43.09,215.17,54.09,35.4,34.79,407.27,0.01,54.5,0.02,182.39,250.0,29.56,54.79,186.8,0,29.64,-0.01,1.0,31.0,55.4,1,-16.0,31.1,-481.87,31.0,-0.04,-0.79,49.95,184.57,35.09,59.18,29.54,-0.76,0,31.39,10.25

2018-07-01 00:12:02.825,1,407.61,29.29,52.79,190.0,407.96,33.09,33.09,0.0,59.03,-0.3,33.09,31.14,0.04,33.09,182.68,0,59.13,34.9,-0.79,0,29.2,33.0,0.02,54.0,0.0,0.0,5.66,27.25,33.0,29.1,6.12,0.0,43.2,323.45,54.0,35.5,34.79,406.75,0.02,54.9,-0.02,191.6,261.0,29.57,54.59,197.19,0,29.62,-0.02,1.0,31.1,54.9,1,-16.0,31.1,-483.1,31.0,-0.04,-0.79,49.95,184.95,35.09,59.19,29.53,-0.76,0,31.39,10.01

2018-07-01 00:12:10.190,1,407.44,29.29,53.0,179.6,407.96,33.09,33.09,0.0,59.05,-0.3,33.09,31.14,0.04,33.09,185.1,0,59.13,35.0,-0.79,0,29.2,33.0,0.0,54.09,0.0,0.0,5.35,27.25,33.0,29.1,5.78,0.0,43.2,256.72,54.0,35.5,34.79,407.27,0.03,54.79,0.02,182.39,251.0,29.57,54.59,188.0,0,29.63,-0.01,1.0,31.0,55.09,1,-16.0,31.1,-481.87,31.0,-0.03,-0.79,49.95,184.83,35.09,59.17,29.54,-0.76,0,31.39,9.99

2018-07-01 00:12:17.557,1,407.27,29.29,52.79,176.39,407.79,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,195.21,0,59.11,34.9,-0.79,0,29.2,33.0,0.03,54.09,0.0,0.0,5.94,27.34,33.0,29.1,5.52,0.0,43.2,350.1,54.0,35.5,34.79,406.75,0.04,54.5,0.03,183.6,245.0,29.57,54.79,186.8,0,29.61,-0.01,1.0,31.0,55.29,1,-16.0,31.1,-481.87,31.0,-0.03,-0.79,49.95,186.61,35.09,59.19,29.54,-0.76,0,31.39,10.01

2018-07-01 00:12:24.922,1,407.79,29.29,52.7,182.39,407.96,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,202.46,0,59.13,34.9,-0.79,0,29.2,33.0,0.01,54.0,0.0,0.0,5.74,27.25,33.0,29.1,6.51,0.0,43.2,323.45,54.0,35.4,34.79,407.44,0.05,54.59,0.02,186.39,254.0,29.57,54.79,192.0,0,29.63,-0.01,1.0,31.0,55.09,1,-13.0,31.1,-481.87,31.0,-0.04,-0.79,49.97,192.57,35.09,59.15,29.54,-0.76,0,31.5,9.97

2018-07-01 00:12:32.290,1,407.61,29.29,53.29,174.39,407.96,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,180.93,0,59.11,35.0,-0.79,0,29.2,33.0,0.02,54.0,0.0,0.0,5.06,27.34,33.0,29.1,6.96,0.01,43.2,215.17,54.09,35.4,34.79,407.27,0.02,54.5,-0.07,179.19,239.0,29.58,54.7,181.6,0,29.62,-0.02,1.0,31.0,55.2,1,-15.0,31.1,-484.33,31.0,-0.03,-0.79,50.0,184.73,35.09,59.17,29.54,-0.76,0,31.5,9.88

2018-07-01 00:12:39.656,1,406.92,29.29,53.2,129.6,407.96,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,207.51,0,59.12,35.0,-0.79,0,29.2,33.0,0.02,54.0,0.0,0.0,4.88,27.25,33.0,29.1,7.63,0.0,43.29,197.65,54.0,35.4,34.79,407.1,0.0,54.79,-0.02,132.8,189.0,29.56,54.59,136.0,0,29.62,-0.02,1.0,31.0,54.9,1,-13.0,31.1,-483.1,31.0,-0.03,-0.79,50.02,196.74,35.09,59.2,29.54,-0.76,0,31.5,9.69

2018-07-01 00:12:47.022,1,406.92,29.29,53.29,127.59,407.96,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,187.74,0,59.13,34.9,-0.79,0,29.2,33.0,0.04,54.0,0.0,0.0,5.13,27.25,33.0,29.1,10.31,0.01,43.09,215.17,53.9,35.4,34.79,406.58,0.04,54.59,-0.07,132.8,179.0,29.56,54.59,134.8,0,29.63,-0.02,0.99,31.0,55.0,1,-15.0,31.1,-484.33,31.0,-0.03,-0.79,50.02,199.43,35.09,59.15,29.54,-0.76,0,31.5,9.95

2018-07-01 00:12:54.387,1,407.1,29.29,52.79,142.0,407.79,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,192.57,0,59.12,35.0,-0.79,0,29.2,33.0,0.01,53.9,0.0,0.0,4.84,27.25,33.0,29.1,11.79,0.0,43.2,206.8,53.9,35.4,34.79,407.1,0.01,54.79,0.02,146.0,207.0,29.6,54.59,151.6,0,29.61,-0.01,1.0,31.0,54.9,1,-13.0,31.1,-481.87,31.0,-0.03,-0.79,50.02,197.82,35.09,59.15,29.54,-0.76,0,31.5,9.97

2018-07-01 00:13:01.754,1,407.79,29.29,52.79,143.19,407.96,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,207.51,0,59.12,34.9,-0.79,0,29.2,33.0,0.02,53.9,0.0,0.0,5.36,27.25,33.0,29.1,12.87,0.0,43.2,269.11,54.0,35.4,34.79,407.1,0.03,54.7,-0.02,148.0,206.0,29.58,54.59,149.6,0,29.6,-0.01,1.0,31.0,55.29,1,-13.0,31.1,-483.1,31.0,-0.04,-0.79,50.02,197.54,35.09,59.16,29.54,-0.76,0,31.5,9.95

2018-07-01 00:13:09.123,1,407.96,29.29,53.29,138.8,408.13,33.09,33.09,0.0,59.03,-0.3,33.09,31.14,0.04,33.09,185.32,0,59.13,35.0,-0.79,0,29.2,33.0,0.02,54.09,0.0,0.0,5.33,27.34,33.0,29.1,13.62,0.0,43.2,256.72,54.0,35.4,34.79,407.1,0.02,54.79,0.02,145.19,199.0,29.59,54.79,148.39,0,29.63,-0.01,1.0,31.0,55.09,1,-15.0,31.1,-481.87,31.0,-0.04,-0.79,50.02,191.52,35.09,59.16,29.53,-0.76,0,31.6,9.88

2018-07-01 00:13:16.487,1,407.44,29.29,52.79,129.6,407.96,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,187.52,0,59.1,34.9,-0.79,0,29.2,33.0,0.01,54.0,0.0,0.0,4.73,27.34,33.0,29.1,12.71,0.0,43.09,185.35,54.0,35.4,34.79,407.27,0.04,54.7,0.02,133.6,187.0,29.56,54.7,138.0,0,29.62,0.0,0.99,31.0,55.0,1,-18.0,31.1,-481.87,31.0,-0.04,-0.79,50.0,188.02,35.09,59.2,29.54,-0.76,0,31.5,9.89

2018-07-01 00:13:23.852,1,407.61,29.29,53.09,129.6,407.79,33.09,33.09,0.0,59.02,-0.3,33.09,31.14,0.04,33.09,205.1,0,59.11,34.9,-0.79,0,29.2,33.0,0.01,54.0,0.0,0.0,4.98,27.34,33.0,29.1,12.04,0.0,43.2,208.44,53.9,35.4,34.79,407.27,0.03,54.5,-0.02,135.6,184.0,29.59,54.5,139.19,0,29.62,-0.01,1.0,31.1,55.09,1,-18.0,31.1,-483.1,31.0,-0.03,-0.79,50.0,187.82,35.09,59.17,29.56,-0.76,0,31.5,9.97

2018-07-01 00:13:31.218,1,406.92,29.29,53.4,141.19,407.96,33.09,33.09,0.0,59.03,-0.3,33.09,31.14,0.04,33.09,165.11,0,59.11,35.0,-0.79,0,29.2,33.0,0.01,54.0,0.0,0.0,4.9,27.34,33.0,29.1,10.85,0.0,43.2,197.65,53.9,35.4,34.79,406.92,0.03,54.5,0.02,145.19,198.0,29.57,54.7,147.19,0,29.61,-0.01,1.0,31.0,55.09,1,-15.0,31.1,-481.87,31.0,-0.04,-0.79,50.0,183.8,35.09,59.17,29.54,-0.76,0,31.5,9.95

2018-07-01 00:13:38.584,1,407.27,29.29,52.79,129.6,407.96,33.09,33.09,0.0,59.03,-0.3,33.09,31.14,0.04,33.09,185.32,0,59.1,34.9,-0.79,0,29.2,33.0,0.0,53.9,0.0,0.0,4.81,27.25,33.0,29.1,9.76,0.0,43.09,206.8,54.09,35.4,34.79,406.58,0.03,54.59,0.02,132.8,189.0,29.56,54.59,136.8,0,29.6,0.0,1.0,31.0,55.2,1,-16.0,31.1,-481.87,31.0,-0.04,-0.79,50.0,186.91,35.09,59.16,29.54,-0.76,0,31.5,9.97

2018-07-01 00:13:45.950,1,407.61,29.29,53.0,124.4,407.44,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,195.21,0,59.11,35.0,-0.79,0,29.2,33.0,0.01,53.9,0.0,0.0,5.21,27.34,33.0,29.1,9.35,0.0,43.09,221.54,54.0,35.4,34.79,406.75,0.03,54.4,0.02,130.39,186.0,29.56,54.5,134.8,0,29.62,0.0,1.0,31.0,54.9,1,-18.0,31.1,-481.87,31.0,-0.04,-0.79,49.99,188.68,35.09,59.18,29.54,-0.76,0,31.5,9.89

2018-07-01 00:13:53.315,1,406.75,29.29,53.29,95.19,407.61,33.09,33.09,0.0,59.05,-0.3,33.09,31.14,0.04,33.09,175.87,0,59.13,35.0,-0.79,0,29.2,33.0,0.03,54.0,0.0,0.0,4.45,27.34,33.0,29.1,9.16,0.0,43.09,161.12,54.0,35.5,34.79,406.92,0.03,54.7,-0.02,102.4,148.0,29.55,54.59,103.59,0,29.62,-0.01,0.99,31.1,55.29,1,-16.0,31.1,-483.1,31.0,-0.04,-0.79,49.97,187.04,35.09,59.16,29.54,-0.76,0,31.5,9.73

2018-07-01 00:14:00.682,1,406.41,29.29,53.0,72.4,407.61,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,185.32,0,59.1,34.9,-0.79,0,29.2,33.0,0.0,53.79,0.0,0.0,3.99,27.25,33.0,29.1,9.01,0.0,43.09,117.21,53.9,35.4,34.79,406.41,0.03,54.5,-0.02,74.4,112.0,29.57,54.5,77.59,0,29.63,-0.01,0.99,31.0,55.09,1,-16.0,31.1,-483.1,31.0,-0.04,-0.79,49.97,190.67,35.09,59.15,29.54,-0.76,0,31.6,9.84

2018-07-01 00:14:08.048,1,407.61,29.29,52.79,100.4,407.44,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,200.04,0,59.1,34.9,-0.79,0,29.2,33.0,0.0,53.79,0.0,0.0,4.38,27.34,33.0,29.1,9.26,0.0,43.09,161.12,53.79,35.4,34.79,406.58,0.02,54.5,0.02,103.59,150.0,29.58,54.5,111.19,0,29.62,0.0,0.99,31.0,54.9,1,-16.0,31.1,-481.87,31.0,-0.04,-0.79,49.97,191.5,35.09,59.15,29.54,-0.76,0,31.6,10.04

2018-07-01 00:14:15.410,1,406.92,29.29,52.9,106.8,407.44,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,182.68,0,59.09,35.0,-0.79,0,29.1,33.0,0.03,53.79,0.0,0.0,4.18,27.25,33.0,29.1,10.1,0.0,43.09,131.52,53.79,35.4,34.79,406.92,0.03,54.5,0.02,110.8,163.0,29.55,54.5,113.19,0,29.63,0.0,0.99,31.1,54.9,1,-16.0,31.1,-481.87,31.0,-0.03,-0.79,49.97,193.19,35.09,59.15,29.54,-0.76,0,31.6,9.97

2018-07-01 00:14:22.778,1,407.44,29.29,53.2,100.4,407.61,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,180.27,0,59.11,34.9,-0.79,0,29.2,33.0,0.02,54.09,0.0,0.0,4.61,27.25,33.0,29.0,10.44,0.0,43.2,168.27,54.0,35.4,34.79,406.58,0.03,54.59,-0.02,104.8,146.0,29.55,54.7,108.0,0,29.62,0.0,0.99,31.0,55.29,1,-16.0,31.1,-483.1,31.0,-0.04,-0.79,49.99,188.86,35.09,59.15,29.54,-0.76,0,31.6,9.95

2018-07-01 00:14:30.146,1,407.1,29.29,53.2,106.8,407.61,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,190.37,0,59.1,34.9,-0.79,0,29.2,33.0,0.0,54.0,0.0,0.0,4.79,27.25,33.0,29.0,10.41,0.0,43.2,206.8,53.9,35.4,34.79,406.75,0.04,54.59,0.02,107.59,158.0,29.57,54.7,115.19,0,29.61,-0.01,1.0,31.0,55.29,1,-13.0,31.1,-481.87,31.0,-0.05,-0.79,50.0,192.9,35.09,59.18,29.54,-0.76,0,31.6,10.01

2018-07-01 00:14:37.511,1,406.92,29.29,52.79,141.19,407.96,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,202.46,0,59.1,34.9,-0.79,0,29.2,33.0,0.01,54.0,0.0,0.0,4.9,27.34,33.0,29.1,11.54,0.0,43.2,197.65,54.0,35.4,34.79,406.92,0.03,54.7,0.03,144.0,202.0,29.59,54.59,147.19,0,29.6,0.0,0.99,31.1,55.29,1,-15.0,31.1,-481.87,31.0,-0.04,-0.79,50.0,199.0,35.09,59.17,29.54,-0.76,0,31.6,10.14

2018-07-01 00:14:44.879,1,407.79,29.29,53.29,182.39,408.13,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,182.68,0,59.11,34.9,-0.79,0,29.1,33.0,0.04,53.9,0.0,0.0,5.31,27.34,33.0,29.1,12.06,0.0,43.09,256.72,54.0,35.4,34.79,407.1,0.04,54.59,0.02,185.6,255.0,29.59,54.59,188.8,0,29.61,-0.02,1.0,31.0,54.9,1,-16.0,31.1,-481.87,31.0,-0.04,-0.79,50.0,191.57,35.09,59.2,29.54,-0.76,0,31.6,10.25

2018-07-01 00:14:52.245,1,407.61,29.29,53.09,177.19,408.13,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,185.32,0,59.11,34.9,-0.79,0,29.2,32.9,0.01,53.79,0.0,0.0,5.76,27.25,32.9,29.1,12.18,0.0,43.09,332.0,53.79,35.4,34.79,407.27,0.02,54.4,0.02,183.6,250.0,29.58,54.5,186.8,0,29.62,-0.01,1.0,31.0,54.79,1,-15.0,31.1,-481.87,31.0,-0.04,-0.79,50.0,192.04,35.09,59.18,29.55,-0.76,0,31.6,9.95

2018-07-01 00:14:59.610,1,407.27,29.29,53.09,151.6,407.61,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,200.04,0,59.1,34.9,-0.79,0,29.2,33.0,0.01,53.79,0.0,0.0,5.06,27.34,33.0,29.1,12.79,0.0,43.2,215.17,54.0,35.29,34.79,406.58,0.02,54.7,0.02,156.39,216.0,29.55,54.59,162.0,0,29.63,0.0,1.0,31.0,54.79,1,-13.0,31.1,-481.87,31.0,-0.04,-0.79,50.0,198.46,35.09,59.17,29.54,-0.76,0,31.5,9.84

2018-07-01 00:15:06.976,1,407.61,29.29,53.2,141.19,407.61,33.09,33.2,0.0,59.05,-0.3,33.09,31.14,0.04,33.2,180.27,0,59.1,34.9,-0.79,0,29.1,33.0,0.01,53.79,0.0,0.0,5.08,27.25,33.0,29.1,13.42,0.0,43.09,215.17,53.9,35.4,34.79,407.1,0.02,54.79,-0.02,146.0,202.0,29.56,54.59,149.6,0,29.61,0.0,1.0,31.0,54.9,1,-16.0,31.1,-483.1,31.0,-0.04,-0.79,50.0,193.04,35.09,59.2,29.54,-0.76,0,31.5,9.86

2018-07-01 00:15:14.339,1,407.79,29.29,52.9,169.19,407.96,33.09,33.09,0.0,59.04,-0.3,33.09,31.14,0.04,33.09,187.52,0,59.12,34.9,-0.79,0,29.2,32.9,0.0,53.9,0.0,0.0,5.47,27.34,32.9,29.1,13.13,0.0,43.2,267.73,53.9,35.29,34.79,406.92,0.03,54.4,0.02,177.19,239.0,29.58,54.5,180.8,0,29.64,-0.01,1.0,31.0,55.09,1,-16.0,31.1,-481.87,31.0,-0.04,-0.79,50.0,193.37,35.09,59.17,29.54,-0.76,0,31.39,10.01

2018-07-01 00:15:21.708,1,407.79,29.29,53.2,164.0,407.79,33.09,33.2,0.0,59.04,-0.3,33.09,31.14,0.04,33.2,197.63,0,59.1,34.9,-0.79,0,29.2,33.0,0.02,53.79,0.0,0.0,4.7,27.34,33.0,29.1,12.76,0.0,43.09,185.35,53.7,35.4,34.79,406.41,0.01,54.59,0.02,168.8,231.0,29.57,54.5,173.19,0,29.63,0.0,1.0,31.0,54.79,1,-15.0,31.1,-481.87,31.0,-0.03,-0.79,50.0,192.12,35.09,59.15,29.54,-0.76,0,31.39,9.89

2018-07-01 00:15:29.075,1,406.92,29.29,52.59,149.19,407.96,33.09,33.2,0.0,59.04,-0.3,33.09,31.14,0.04,33.2,202.46,0,59.11,34.9,-0.79,0,29.1,33.0,0.03,53.79,0.0,0.0,5.32,27.25,33.0,29.0,13.01,0.0,43.2,256.72,53.79,35.4,34.79,406.92,0.05,54.29,0.02,153.19,211.0,29.55,54.59,158.8,0,29.64,0.0,1.0,31.1,55.09,1,-19.0,31.1,-481.87,31.0,-0.04,-0.79,49.97,195.96,35.09,59.15,29.54,-0.76,0,31.39,9.95

2018-07-01 00:15:36.436,1,407.27,29.29,53.2,157.6,408.3,33.09,33.2,0.0,59.04,-0.3,33.09,31.14,0.04,33.2,187.52,0,59.14,34.9,-0.79,0,29.2,33.0,0.01,54.0,0.0,0.0,5.25,27.25,33.0,29.0,13.43,0.0,43.09,221.54,54.0,35.4,34.79,407.27,0.0,54.5,0.02,164.8,228.0,29.58,54.5,165.19,0,29.6,-0.01,1.0,31.1,55.09,1,-13.0,31.1,-481.87,31.0,-0.04,-0.79,49.95,195.89,35.09,59.16,29.54,-0.76,0,31.39,9.95

2018-07-01 00:15:43.806,1,406.92,29.29,52.7,153.6,407.96,33.09,33.2,0.0,59.04,-0.3,33.09,31.14,0.04,33.2,189.94,0,59.13,34.9,-0.79,0,29.1,33.0,0.01,53.7,0.0,0.0,5.55,27.25,33.0,29.0,13.96,0.0,43.09,253.19,53.79,35.4,34.79,406.75,0.02,54.59,-0.23,156.39,219.0,29.57,54.4,164.0,0,29.62,-0.01,0.99,31.1,54.79,1,-16.0,31.1,-484.33,31.0,-0.04,-0.79,49.95,196.51,35.2,59.17,29.54,-0.76,0,31.39,9.97

2018-07-01 00:15:51.171,1,406.92,29.29,52.7,166.0,407.61,33.09,33.2,0.0,59.05,-0.3,33.09,31.14,0.04,33.2,192.57,0,59.11,35.0,-0.79,0,29.1,33.0,0.02,53.79,0.0,0.0,5.42,27.25,33.0,29.0,14.08,0.0,43.09,269.11,53.79,35.4,34.79,406.92,0.02,54.59,-0.17,171.19,241.0,29.59,54.4,176.39,0,29.63,-0.01,0.99,31.0,54.79,1,-12.0,31.1,-484.33,31.0,-0.04,-0.79,49.95,193.77,35.09,59.19,29.54,-0.76,0,31.39,10.03

2018-07-01 00:15:58.543,1,407.1,29.29,52.7,176.39,407.61,33.2,33.2,0.0,59.05,-0.3,33.2,31.14,0.04,33.2,162.69,0,59.11,34.9,-0.79,0,29.1,33.0,0.01,53.79,0.0,0.0,5.48,27.34,33.0,29.0,13.54,0.0,43.09,267.73,53.7,35.4,34.79,406.58,0.04,54.59,-0.14,181.6,253.0,29.56,54.5,184.8,0,29.63,-0.02,0.99,31.0,54.9,1,-15.0,31.1,-484.33,31.0,-0.04,-0.79,49.95,182.32,35.09,59.16,29.54,-0.76,0,31.39,9.95

2018-07-01 00:16:05.902,1,407.61,29.29,52.79,187.6,408.13,33.09,33.2,0.0,59.05,-0.3,33.09,31.14,0.04,33.2,177.63,0,59.11,34.9,-0.79,0,29.1,33.0,0.03,53.7,0.0,0.0,5.79,27.34,33.0,29.1,10.82,0.0,43.09,332.0,53.79,35.4,34.79,407.61,0.02,54.7,-0.1,192.8,265.0,29.59,54.4,198.39,0,29.64,-0.01,1.0,31.0,54.79,1,-18.0,31.1,-484.33,31.0,-0.04,-0.79,49.95,179.57,35.09,59.17,29.54,-0.76,0,31.39,10.14

2018-07-01 00:16:13.271,1,407.61,29.29,52.9,200.39,408.13,33.09,33.2,0.0,59.04,-0.3,33.09,31.14,0.04,33.2,175.21,0,59.12,35.0,-0.79,0,29.1,33.0,0.0,53.79,0.0,0.0,6.22,27.25,33.0,29.0,8.45,0.0,43.09,376.54,54.0,35.29,34.79,407.27,0.02,54.4,-0.07,206.39,275.0,29.59,54.59,208.8,0,29.6,-0.01,1.0,31.1,55.29,1,-16.0,31.1,-484.33,31.0,-0.04,-0.79,49.97,180.15,35.09,59.19,29.54,-0.76,0,31.5,10.27

2018-07-01 00:16:20.634,1,407.1,29.29,52.59,195.19,408.13,33.2,33.2,0.0,59.03,-0.3,33.2,31.14,0.04,33.2,155.44,0,59.13,35.0,-0.79,0,29.1,33.0,0.01,53.79,0.0,0.0,5.43,27.25,33.0,29.0,6.04,0.0,43.2,269.11,53.9,35.29,34.79,407.27,0.03,54.2,-0.05,201.19,271.0,29.55,54.5,207.6,0,29.61,-0.01,1.0,31.1,55.29,1,-13.0,31.1,-484.33,31.0,-0.03,-0.79,49.99,167.85,35.09,59.17,29.54,-0.76,0,31.5,10.23

2018-07-01 00:16:27.999,1,408.13,29.29,52.59,200.39,408.13,33.09,33.2,0.0,59.04,-0.3,33.09,31.14,0.04,33.2,180.27,0,59.1,35.0,-0.79,0,29.1,33.0,0.0,53.79,0.0,0.0,5.58,27.25,33.0,29.0,2.29,0.0,43.09,253.19,53.9,35.4,34.79,407.1,0.04,54.5,-0.04,206.39,276.0,29.58,54.5,207.6,0,29.6,-0.02,1.0,31.0,55.09,1,-18.0,31.1,-484.33,31.0,-0.04,-0.79,50.0,169.97,35.09,59.17,29.55,-0.76,0,31.5,10.36

2018-07-01 00:16:35.369,1,407.61,29.29,53.0,221.19,408.48,33.09,33.2,0.0,59.05,-0.3,33.09,31.04,0.04,33.2,192.79,0,59.13,35.0,-0.79,0,29.1,33.0,0.01,53.79,0.0,0.0,6.0,27.25,33.0,29.0,1.27,0.0,43.2,391.95,53.9,35.4,34.79,407.1,0.04,54.29,-0.02,224.8,297.0,29.56,54.5,228.39,0,29.64,0.0,1.0,31.0,55.09,1,-16.0,31.1,-484.33,31.0,-0.03,-0.79,50.02,182.1,35.09,59.17,29.54,-0.76,0,31.5,10.58

2018-07-01 00:16:42.735,1,407.27,29.29,53.09,226.39,408.48,33.2,33.2,0.0,59.04,-0.3,33.2,31.04,0.04,33.2,174.99,0,59.12,35.0,-0.79,0,29.1,33.0,0.0,53.79,0.0,0.0,5.8,27.14,33.0,29.0,1.44,0.0,43.2,332.0,53.9,35.29,34.79,407.27,0.02,54.29,-0.02,230.0,302.0,29.57,54.59,233.6,0,29.62,-0.01,1.0,31.0,55.09,1,-19.0,31.1,-484.33,31.0,-0.04,-0.79,50.02,182.55,35.09,59.16,29.54,-0.76,0,31.5,10.66

2018-07-01 00:16:50.100,1,407.96,29.29,52.5,226.39,408.3,33.2,33.2,0.0,59.03,-0.3,33.2,31.04,0.04,33.2,182.68,0,59.12,35.0,-0.79,0,29.1,33.0,0.03,53.79,0.0,0.0,6.34,27.25,33.0,29.1,1.35,0.01,43.09,426.04,53.79,35.29,34.79,407.61,0.02,54.5,-0.01,232.39,311.0,29.57,54.4,236.8,0,29.61,-0.02,1.0,31.0,55.09,1,-16.0,31.1,-484.33,31.0,-0.04,-0.79,50.0,180.86,35.09,59.2,29.54,-0.76,0,31.5,10.73

2018-07-01 00:16:57.466,1,407.96,29.29,52.5,238.8,408.48,33.2,33.2,0.0,59.04,-0.3,33.2,31.04,0.04,33.2,177.63,0,59.1,35.0,-0.79,0,29.1,33.0,0.01,53.7,0.0,0.0,6.19,27.25,33.0,29.0,1.16,0.0,43.09,376.54,53.9,35.29,34.79,407.27,0.02,54.5,-0.01,240.39,318.0,29.58,54.59,245.19,0,29.63,-0.02,1.0,31.0,55.2,1,-16.0,31.1,-484.33,31.0,-0.04,-0.79,49.97,183.38,35.09,59.16,29.54,-0.76,0,31.5,10.85

2018-07-01 00:17:04.833,1,407.61,29.29,52.5,235.6,408.3,33.09,33.2,0.0,59.03,-0.3,33.09,31.14,0.04,33.2,180.27,0,59.1,34.9,-0.79,0,29.1,33.0,0.01,53.79,0.0,0.0,5.72,27.25,33.0,29.0,1.69,0.0,43.09,323.45,53.7,35.29,34.79,407.27,0.01,54.59,0.0,241.6,319.0,29.58,54.5,243.19,0,29.63,-0.02,1.0,31.0,54.79,1,-18.0,31.1,-484.33,31.0,-0.04,-0.79,49.95,183.77,35.09,59.16,29.54,-0.76,0,31.5,10.81

2018-07-01 00:17:12.199,1,407.1,29.29,52.59,216.8,408.65,33.2,33.2,0.0,59.04,-0.31,33.2,31.14,0.04,33.2,172.8,0,59.11,35.0,-0.79,0,29.1,33.0,0.04,53.7,0.0,0.0,5.74,27.34,33.0,29.1,2.07,0.0,43.09,323.45,53.7,35.29,34.79,407.27,0.02,54.5,0.0,222.0,297.0,29.57,54.29,226.39,0,29.62,-0.02,1.0,31.0,54.59,1,-18.0,31.1,-484.33,31.0,-0.04,-0.79,49.95,182.17,35.09,59.17,29.54,-0.76,0,31.6,10.53

